BayID,DeviceID,Description1,Description2,Description3,Description4,Description5,Description6,DisabilityExt1,DisabilityExt2,DisabilityExt3,DisabilityExt4,DisabilityExt5,DisabilityExt6,Duration1,Duration2,Duration3,Duration4,Duration5,Duration6,EffectiveOnPH1,EffectiveOnPH2,EffectiveOnPH3,EffectiveOnPH4,EffectiveOnPH5,EffectiveOnPH6,EndTime1,EndTime2,EndTime3,EndTime4,EndTime5,EndTime6,Exemption1,Exemption2,Exemption3,Exemption4,Exemption5,Exemption6,FromDay1,FromDay2,FromDay3,FromDay4,FromDay5,FromDay6,StartTime1,StartTime2,StartTime3,StartTime4,StartTime5,StartTime6,ToDay1,ToDay2,ToDay3,ToDay4,ToDay5,ToDay6,TypeDesc1,TypeDesc2,TypeDesc3,TypeDesc4,TypeDesc5,TypeDesc6
4455,20546,MTR A  M-F 7:30-18:30   ,2P TKT A SAT 7:30-12:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,7:30:00,7:30:00,,,,,5,6,,,,,2P Ticket A,2P Ticket A,,,,
4456,20547,MTR A  M-F 7:30-18:30   ,2P TKT A SAT 7:30-12:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,7:30:00,7:30:00,,,,,5,6,,,,,2P Ticket A,2P Ticket A,,,,
4457,20548,MTR A  M-F 7:30-18:30   ,2P TKT A SAT 7:30-12:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,7:30:00,7:30:00,,,,,5,6,,,,,2P Ticket A,2P Ticket A,,,,
4510,19312,1/4P M-SAT  7:30-19:30    ,LZ 15M SUN 7:30-18:30,,,,,0,0,,,,,15,15,,,,,0,0,,,,,19:30:00,18:30:00,,,,,,,,,,,1,0,,,,,7:30:00,7:30:00,,,,,6,0,,,,,Loading Zone 15M,Loading Zone 15M,,,,
4514,16285,MTR A  M-SAT 7:30-18:30   ,2P TKTA M-SAT 6.30PM - 8.30PM,1P SUN 7:30-18:30,,,,120,240,120,,,,60,120,60,,,,0,0,0,,,,18:30:00,20:30:00,18:30:00,,,,,,,,,,1,1,0,,,,7:30:00,18:30:00,7:30:00,,,,6,6,0,,,,1P Ticket A,2P Ticket A,1P,,,
4515,16713,MTR A  M-SAT 7:30-18:30   ,2P TKTA M-SAT 6.30PM - 8.30PM,1P SUN 7:30-18:30,,,,120,240,120,,,,60,120,60,,,,0,0,0,,,,18:30:00,20:30:00,18:30:00,,,,,,,,,,1,1,0,,,,7:30:00,18:30:00,7:30:00,,,,6,6,0,,,,1P Ticket A,2P Ticket A,1P,,,
4516,15585,MTR A  M-SAT 7:30-18:30   ,2P TKTA M-SAT 6.30PM - 8.30PM,1P SUN 7:30-18:30,,,,120,240,120,,,,60,120,60,,,,0,0,0,,,,18:30:00,20:30:00,18:30:00,,,,,,,,,,1,1,0,,,,7:30:00,18:30:00,7:30:00,,,,6,6,0,,,,1P Ticket A,2P Ticket A,1P,,,
4549,21363,A RPE  M-SUN 7:30-23:00   ,,,,,,120,,,,,,60,,,,,,0,,,,,,23:00:00,,,,,,A RPE,,,,,,1,,,,,,7:30:00,,,,,,0,,,,,,1P,,,,,
4551,21365,DIS M-F  7:30-19:30    ,1P SAT 7:30-19:30,,,,,0,120,,,,,120,60,,,,,0,0,,,,,19:30:00,19:30:00,,,,,,,,,,,1,6,,,,,7:30:00,7:30:00,,,,,5,6,,,,,2P Disabled Only,1P,,,,
4553,21366,MTR M-F  7:30-19:30    ,1P MTR SAT 7:30-19:30,,,,,120,120,,,,,60,60,,,,,0,0,,,,,19:30:00,19:30:00,,,,,,,,,,,1,6,,,,,7:30:00,7:30:00,,,,,5,6,,,,,1P Meter,1P Meter,,,,
4555,21367,MTR M-F  7:30-19:30    ,1P MTR SAT 7:30-19:30,,,,,120,120,,,,,60,60,,,,,0,0,,,,,19:30:00,19:30:00,,,,,,,,,,,1,6,,,,,7:30:00,7:30:00,,,,,5,6,,,,,1P Meter,1P Meter,,,,
4559,21578,MTR A  M-F 7:30-18:30   ,,,,,,120,,,,,,60,,,,,,0,,,,,,18:30:00,,,,,,,,,,,,1,,,,,,7:30:00,,,,,,5,,,,,,1P Ticket A,,,,,
4560,21579,MTR A  M-F 7:30-18:30   ,,,,,,240,,,,,,120,,,,,,0,,,,,,18:30:00,,,,,,,,,,,,1,,,,,,7:30:00,,,,,,5,,,,,,2P Ticket A,,,,,
4561,21580,MTR A  M-F 7:30-18:30   ,,,,,,120,,,,,,60,,,,,,0,,,,,,18:30:00,,,,,,,,,,,,1,,,,,,7:30:00,,,,,,5,,,,,,1P Ticket A,,,,,
4562,21581,MTR A  M-F 7:30-18:30   ,,,,,,240,,,,,,120,,,,,,0,,,,,,18:30:00,,,,,,,,,,,,1,,,,,,7:30:00,,,,,,5,,,,,,2P Ticket A,,,,,
4565,21584,MTR A  M-F 7:30-18:30   ,,,,,,120,,,,,,60,,,,,,0,,,,,,18:30:00,,,,,,,,,,,,1,,,,,,7:30:00,,,,,,5,,,,,,1P Ticket A,,,,,
4566,21585,MTR A  M-F 7:30-18:30   ,,,,,,240,,,,,,120,,,,,,0,,,,,,18:30:00,,,,,,,,,,,,1,,,,,,7:30:00,,,,,,5,,,,,,2P Ticket A,,,,,
4567,21586,MTR A  M-F 7:30-18:30   ,,,,,,120,,,,,,60,,,,,,0,,,,,,18:30:00,,,,,,,,,,,,1,,,,,,7:30:00,,,,,,5,,,,,,1P Ticket A,,,,,
4574,21592,MTR A  M-F 7:30-18:30   ,,,,,,240,,,,,,120,,,,,,0,,,,,,18:30:00,,,,,,,,,,,,1,,,,,,7:30:00,,,,,,5,,,,,,2P Ticket A,,,,,
4576,21594,MTR A  M-F 7:30-18:30   ,,,,,,240,,,,,,120,,,,,,0,,,,,,18:30:00,,,,,,,,,,,,1,,,,,,7:30:00,,,,,,5,,,,,,2P Ticket A,,,,,
4578,21596,MTR A  M-F 7:30-18:30   ,,,,,,240,,,,,,120,,,,,,0,,,,,,18:30:00,,,,,,,,,,,,1,,,,,,7:30:00,,,,,,5,,,,,,2P Ticket A,,,,,
4579,21597,MTR A  M-F 7:30-18:30   ,,,,,,240,,,,,,120,,,,,,0,,,,,,18:30:00,,,,,,,,,,,,1,,,,,,7:30:00,,,,,,5,,,,,,2P Ticket A,,,,,
4684,4708,Sign Plate  Sun-Sun 4:00-5:00   ,,,,,,60,,,,,,30,,,,,,0,,,,,,5:00:00,,,,,,,,,,,,0,,,,,,4:00:00,,,,,,0,,,,,,1/2P,,,,,
4649,21420,MTR A  M-SAT 7:30-18:30   ,,,,,,120,,,,,,60,,,,,,0,,,,,,18:30:00,,,,,,,,,,,,1,,,,,,7:30:00,,,,,,6,,,,,,1P Ticket A,,,,,
4650,21421,MTR A  M-F 7:30-18:30   ,2P TKT A SAT 7:30-12:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,7:30:00,7:30:00,,,,,5,6,,,,,2P Ticket A,2P Ticket A,,,,
4651,21423,MTR A  M-F 7:30-18:30   ,2P TKT A SAT 7:30-12:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,7:30:00,7:30:00,,,,,5,6,,,,,2P Ticket A,2P Ticket A,,,,
4652,21424,MTR A  M-SAT 7:30-18:30   ,,,,,,120,,,,,,60,,,,,,0,,,,,,18:30:00,,,,,,,,,,,,1,,,,,,7:30:00,,,,,,6,,,,,,1P Ticket A,,,,,
4653,21426,MTR A  M-SAT 7:30-18:30   ,,,,,,120,,,,,,60,,,,,,0,,,,,,18:30:00,,,,,,,,,,,,1,,,,,,7:30:00,,,,,,6,,,,,,1P Ticket A,,,,,
4654,21427,MTR A  M-F 7:30-18:30   ,2P TKT A SAT 7:30-12:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,7:30:00,7:30:00,,,,,5,6,,,,,2P Ticket A,2P Ticket A,,,,
4655,21428,MTR A  M-SAT 7:30-18:30   ,,,,,,120,,,,,,60,,,,,,0,,,,,,18:30:00,,,,,,,,,,,,1,,,,,,7:30:00,,,,,,6,,,,,,1P Ticket A,,,,,
4657,21430,MTR A  M-F 7:30-18:30   ,2P TKT A SAT 7:30-12:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,7:30:00,7:30:00,,,,,5,6,,,,,2P Ticket A,2P Ticket A,,,,
4659,21431,MTR A  M-F 7:30-18:30   ,2P TKT A SAT 7:30-12:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,7:30:00,7:30:00,,,,,5,6,,,,,2P Ticket A,2P Ticket A,,,,
4661,21432,DIS AOT  12:00-23:59    ,,,,,,0,,,,,,240,,,,,,1,,,,,,23:59:59,,,,,,All Other Times,,,,,,1,,,,,,0:00:00,,,,,,0,,,,,,4P Disabled Only,,,,,
4663,21433,DIS AOT  12:00-23:59    ,,,,,,0,,,,,,240,,,,,,1,,,,,,23:59:59,,,,,,All Other Times,,,,,,1,,,,,,0:00:00,,,,,,0,,,,,,4P Disabled Only,,,,,
4685,5869,Sign Plate  Sun-Sun 4:00-5:00   ,,,,,,60,,,,,,30,,,,,,0,,,,,,5:00:00,,,,,,,,,,,,0,,,,,,4:00:00,,,,,,0,,,,,,1/2P,,,,,
4686,4456,Sign Plate  Sun-Sun 4:00-5:00   ,,,,,,60,,,,,,30,,,,,,0,,,,,,5:00:00,,,,,,,,,,,,0,,,,,,4:00:00,,,,,,0,,,,,,1/2P,,,,,
4687,4601,Sign Plate  Sun-Sun 4:00-5:00   ,,,,,,60,,,,,,30,,,,,,0,,,,,,5:00:00,,,,,,,,,,,,0,,,,,,4:00:00,,,,,,0,,,,,,1/2P,,,,,
4688,4764,Sign Plate  Sun-Sun 4:00-5:00   ,,,,,,60,,,,,,30,,,,,,0,,,,,,5:00:00,,,,,,,,,,,,0,,,,,,4:00:00,,,,,,0,,,,,,1/2P,,,,,
4813,21776,1/2P M-F  7:30-18:30    ,,,,,,0,,,,,,30,,,,,,0,,,,,,18:30:00,,,,,,,,,,,,1,,,,,,7:30:00,,,,,,5,,,,,,Loading Zone 30M,,,,,
4690,21662,MTR A  M-F 7:30-18:30   ,3P TKT A SAT 7:30-12:30,,,,,360,360,,,,,180,180,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,7:30:00,7:30:00,,,,,5,6,,,,,3P Ticket A,3P Ticket A,,,,
4691,21663,MTR A  M-F 7:30-18:30   ,3P TKT A SAT 7:30-12:30,,,,,360,360,,,,,180,180,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,7:30:00,7:30:00,,,,,5,6,,,,,3P Ticket A,3P Ticket A,,,,
4692,21664,MTR A  M-F 7:30-18:30   ,3P TKT A SAT 7:30-12:30,,,,,360,360,,,,,180,180,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,7:30:00,7:30:00,,,,,5,6,,,,,3P Ticket A,3P Ticket A,,,,
4694,21666,MTR A  M-F 7:30-18:30   ,3P TKT A SAT 7:30-12:30,,,,,360,360,,,,,180,180,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,7:30:00,7:30:00,,,,,5,6,,,,,3P Ticket A,3P Ticket A,,,,
4696,21668,MTR A  M-F 7:30-18:30   ,3P TKT A SAT 7:30-12:30,,,,,360,360,,,,,180,180,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,7:30:00,7:30:00,,,,,5,6,,,,,3P Ticket A,3P Ticket A,,,,
4697,21669,MTR A  M-F 7:30-18:30   ,3P TKT A SAT 7:30-12:30,,,,,360,360,,,,,180,180,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,7:30:00,7:30:00,,,,,5,6,,,,,3P Ticket A,3P Ticket A,,,,
4698,21670,MTR A  M-F 7:30-18:30   ,3P TKT A SAT 7:30-12:30,,,,,360,360,,,,,180,180,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,7:30:00,7:30:00,,,,,5,6,,,,,3P Ticket A,3P Ticket A,,,,
4699,21671,MTR A  M-F 7:30-18:30   ,3P TKT A SAT 7:30-12:30,,,,,360,360,,,,,180,180,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,7:30:00,7:30:00,,,,,5,6,,,,,3P Ticket A,3P Ticket A,,,,
4701,21673,MTR A  M-F 7:30-18:30   ,3P TKT A SAT 7:30-12:30,,,,,360,360,,,,,180,180,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,7:30:00,7:30:00,,,,,5,6,,,,,3P Ticket A,3P Ticket A,,,,
4702,21674,MTR A  M-F 7:30-18:30   ,3P TKT A SAT 7:30-12:30,,,,,360,360,,,,,180,180,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,7:30:00,7:30:00,,,,,5,6,,,,,3P Ticket A,3P Ticket A,,,,
4704,21676,MTR A  M-F 7:30-18:30   ,3P TKT A SAT 7:30-12:30,,,,,360,360,,,,,180,180,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,7:30:00,7:30:00,,,,,5,6,,,,,3P Ticket A,3P Ticket A,,,,
4706,21678,MTR A  M-F 7:30-18:30   ,3P TKT A SAT 7:30-12:30,,,,,360,360,,,,,180,180,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,7:30:00,7:30:00,,,,,5,6,,,,,3P Ticket A,3P Ticket A,,,,
4710,21683,MTR A  M-F 7:30-18:30   ,3P TKT A SAT 7:30-12:30,,,,,360,360,,,,,180,180,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,7:30:00,7:30:00,,,,,5,6,,,,,3P Ticket A,3P Ticket A,,,,
4712,21684,MTR A  M-F 7:30-18:30   ,3P TKT A SAT 7:30-12:30,,,,,360,360,,,,,180,180,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,7:30:00,7:30:00,,,,,5,6,,,,,3P Ticket A,3P Ticket A,,,,
4714,21686,MTR A  M-F 7:30-18:30   ,3P TKT A SAT 7:30-12:30,,,,,360,360,,,,,180,180,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,7:30:00,7:30:00,,,,,5,6,,,,,3P Ticket A,3P Ticket A,,,,
4715,21687,RPA M-F  7:30-18:30    ,2P RPA S-S 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,18:30:00,,,,,Residents Permit Accepted,Residents Permit Accepted,,,,,1,6,,,,,7:30:00,7:30:00,,,,,5,0,,,,,2P,2P,,,,
4716,21688,MTR A  M-F 7:30-18:30   ,3P TKT A SAT 7:30-12:30,,,,,360,360,,,,,180,180,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,7:30:00,7:30:00,,,,,5,6,,,,,3P Ticket A,3P Ticket A,,,,
4717,21689,DIS ONLY  M-SUN 7:30-23:00   ,,,,,,0,,,,,,120,,,,,,0,,,,,,23:00:00,,,,,,,,,,,,1,,,,,,7:30:00,,,,,,0,,,,,,2P Disabled Only,,,,,
4719,21691,MTR A  M-F 7:30-18:30   ,3P TKT A SAT 7:30-12:30,,,,,360,360,,,,,180,180,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,7:30:00,7:30:00,,,,,5,6,,,,,3P Ticket A,3P Ticket A,,,,
4721,21692,MTR A  M-F 7:30-18:30   ,3P TKT A SAT 7:30-12:30,,,,,360,360,,,,,180,180,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,7:30:00,7:30:00,,,,,5,6,,,,,3P Ticket A,3P Ticket A,,,,
4723,21693,MTR A  M-F 7:30-18:30   ,3P TKT A SAT 7:30-12:30,,,,,360,360,,,,,180,180,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,7:30:00,7:30:00,,,,,5,6,,,,,3P Ticket A,3P Ticket A,,,,
4727,21695,MTR A  M-F 7:30-18:30   ,3P TKT A SAT 7:30-12:30,,,,,360,360,,,,,180,180,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,7:30:00,7:30:00,,,,,5,6,,,,,3P Ticket A,3P Ticket A,,,,
4731,21697,MTR A  M-F 7:30-18:30   ,3P TKT A SAT 7:30-12:30,,,,,360,360,,,,,180,180,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,7:30:00,7:30:00,,,,,5,6,,,,,3P Ticket A,3P Ticket A,,,,
4735,21698,MTR A  M-F 7:30-18:30   ,3P TKT A SAT 7:30-12:30,,,,,360,360,,,,,180,180,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,7:30:00,7:30:00,,,,,5,6,,,,,3P Ticket A,3P Ticket A,,,,
4739,21699,MTR A  M-F 7:30-18:30   ,3P TKT A SAT 7:30-12:30,,,,,360,360,,,,,180,180,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,7:30:00,7:30:00,,,,,5,6,,,,,3P Ticket A,3P Ticket A,,,,
4745,21700,MTR A  M-F 7:30-18:30   ,3P TKT A SAT 7:30-12:30,,,,,360,360,,,,,180,180,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,7:30:00,7:30:00,,,,,5,6,,,,,3P Ticket A,3P Ticket A,,,,
4746,21701,MTR A  M-F 7:30-18:30   ,3P TKT A SAT 7:30-12:30,,,,,360,360,,,,,180,180,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,7:30:00,7:30:00,,,,,5,6,,,,,3P Ticket A,3P Ticket A,,,,
4748,21702,1/2P M-F  7:30-18:30    ,LZ 30M SAT 7:30-12:30,,,,,0,0,,,,,30,30,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,7:30:00,7:30:00,,,,,5,6,,,,,Loading Zone 30M,Loading Zone 30M,,,,
4749,21703,MTR A  M-F 7:30-18:30   ,3P TKT A SAT 7:30-12:30,,,,,360,360,,,,,180,180,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,7:30:00,7:30:00,,,,,5,6,,,,,3P Ticket A,3P Ticket A,,,,
4750,21704,1/2P M-F  7:30-18:30    ,LZ 30M SAT 7:30-12:30,,,,,0,0,,,,,30,30,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,7:30:00,7:30:00,,,,,5,6,,,,,Loading Zone 30M,Loading Zone 30M,,,,
4751,21705,MTR A  M-F 7:30-18:30   ,3P TKT A SAT 7:30-12:30,,,,,360,360,,,,,180,180,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,7:30:00,7:30:00,,,,,5,6,,,,,3P Ticket A,3P Ticket A,,,,
4752,21706,1/2P M-F  7:30-18:30    ,LZ 30M SAT 7:30-12:30,,,,,0,0,,,,,30,30,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,7:30:00,7:30:00,,,,,5,6,,,,,Loading Zone 30M,Loading Zone 30M,,,,
4753,21707,MTR A  M-F 7:30-18:30   ,3P TKT A SAT 7:30-12:30,,,,,360,360,,,,,180,180,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,7:30:00,7:30:00,,,,,5,6,,,,,3P Ticket A,3P Ticket A,,,,
4773,21621,MTR A  M-F 7:30-18:30   ,2P TKT A SAT 7:30-12:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,7:30:00,7:30:00,,,,,5,6,,,,,2P Ticket A,2P Ticket A,,,,
4775,21622,MTR A  M-F 7:30-18:30   ,2P TKT A SAT 7:30-12:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,7:30:00,7:30:00,,,,,5,6,,,,,2P Ticket A,2P Ticket A,,,,
4777,21623,DIS M-SUN  7:30-19:30    ,,,,,,0,,,,,,180,,,,,,0,,,,,,19:30:00,,,,,,,,,,,,1,,,,,,7:30:00,,,,,,0,,,,,,3P Disabled Only,,,,,
4779,8649,MTR A  M-F 7:30-18:30   ,2P TKT A SAT 7:30-12:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,7:30:00,7:30:00,,,,,5,6,,,,,2P Ticket A,2P Ticket A,,,,
4797,21877,MTR RPA  M-F 7:30-18:30   ,,,,,,240,,,,,,120,,,,,,0,,,,,,18:30:00,,,,,,Residents Permit Accepted,,,,,,1,,,,,,7:30:00,,,,,,5,,,,,,2P Meter,,,,,
4798,21878,M-SUN 0:00-23:59-  No Park   ,,,,,,30,,,,,,15,,,,,,0,,,,,,23:59:00,,,,,,,,,,,,1,,,,,,0:00:00,,,,,,0,,,,,,P/ 15 Min -No Park,,,,,
4814,21777,1/2P M-F  7:30-18:30    ,,,,,,0,,,,,,30,,,,,,0,,,,,,18:30:00,,,,,,,,,,,,1,,,,,,7:30:00,,,,,,5,,,,,,Loading Zone 30M,,,,,
4817,21778,MTR A  M-F 7:30-18:30   ,,,,,,120,,,,,,60,,,,,,0,,,,,,18:30:00,,,,,,,,,,,,1,,,,,,7:30:00,,,,,,5,,,,,,1P Ticket A,,,,,
4818,21779,MTR A  M-F 7:30-18:30   ,,,,,,120,,,,,,60,,,,,,0,,,,,,18:30:00,,,,,,,,,,,,1,,,,,,7:30:00,,,,,,5,,,,,,1P Ticket A,,,,,
4820,21781,MTR A  M-F 7:30-18:30   ,,,,,,120,,,,,,60,,,,,,0,,,,,,18:30:00,,,,,,,,,,,,1,,,,,,7:30:00,,,,,,5,,,,,,1P Ticket A,,,,,
4821,21782,MTR A  M-F 7:30-18:30   ,,,,,,120,,,,,,60,,,,,,0,,,,,,18:30:00,,,,,,,,,,,,1,,,,,,7:30:00,,,,,,5,,,,,,1P Ticket A,,,,,
4822,21783,MTR A  M-F 7:30-18:30   ,,,,,,120,,,,,,60,,,,,,0,,,,,,18:30:00,,,,,,,,,,,,1,,,,,,7:30:00,,,,,,5,,,,,,1P Ticket A,,,,,
4823,21784,MTR A  M-F 7:30-18:30   ,,,,,,120,,,,,,60,,,,,,0,,,,,,18:30:00,,,,,,,,,,,,1,,,,,,7:30:00,,,,,,5,,,,,,1P Ticket A,,,,,
4824,21785,MTR A  M-F 7:30-18:30   ,,,,,,120,,,,,,60,,,,,,0,,,,,,18:30:00,,,,,,,,,,,,1,,,,,,7:30:00,,,,,,5,,,,,,1P Ticket A,,,,,
4825,21786,MTR A  M-F 7:30-18:30   ,,,,,,120,,,,,,60,,,,,,0,,,,,,18:30:00,,,,,,,,,,,,1,,,,,,7:30:00,,,,,,5,,,,,,1P Ticket A,,,,,
4826,21787,MTR A  M-F 7:30-18:30   ,,,,,,120,,,,,,60,,,,,,0,,,,,,18:30:00,,,,,,,,,,,,1,,,,,,7:30:00,,,,,,5,,,,,,1P Ticket A,,,,,
4827,21788,MTR A  M-F 7:30-18:30   ,,,,,,120,,,,,,60,,,,,,0,,,,,,18:30:00,,,,,,,,,,,,1,,,,,,7:30:00,,,,,,5,,,,,,1P Ticket A,,,,,
4828,22282,MTR A  M-F 7:30-18:30   ,,,,,,120,,,,,,60,,,,,,0,,,,,,18:30:00,,,,,,,,,,,,1,,,,,,7:30:00,,,,,,5,,,,,,1P Ticket A,,,,,
4829,21790,MTR A  M-F 7:30-18:30   ,,,,,,120,,,,,,60,,,,,,0,,,,,,18:30:00,,,,,,,,,,,,1,,,,,,7:30:00,,,,,,5,,,,,,1P Ticket A,,,,,
4830,21791,MTR A  M-F 7:30-18:30   ,,,,,,120,,,,,,60,,,,,,0,,,,,,18:30:00,,,,,,,,,,,,1,,,,,,7:30:00,,,,,,5,,,,,,1P Ticket A,,,,,
4831,21792,MTR A  M-F 7:30-18:30   ,,,,,,120,,,,,,60,,,,,,0,,,,,,18:30:00,,,,,,,,,,,,1,,,,,,7:30:00,,,,,,5,,,,,,1P Ticket A,,,,,
4832,21793,MTR A  M-F 7:30-18:30   ,,,,,,120,,,,,,60,,,,,,0,,,,,,18:30:00,,,,,,,,,,,,1,,,,,,7:30:00,,,,,,5,,,,,,1P Ticket A,,,,,
4833,21794,MTR A  M-F 7:30-18:30   ,,,,,,120,,,,,,60,,,,,,0,,,,,,18:30:00,,,,,,,,,,,,1,,,,,,7:30:00,,,,,,5,,,,,,1P Ticket A,,,,,
4834,21795,MTR A  M-F 7:30-18:30   ,,,,,,120,,,,,,60,,,,,,0,,,,,,18:30:00,,,,,,,,,,,,1,,,,,,7:30:00,,,,,,5,,,,,,1P Ticket A,,,,,
4837,22284,MTR M-F  7:30-18:30    ,,,,,,120,,,,,,60,,,,,,0,,,,,,18:30:00,,,,,,,,,,,,1,,,,,,7:30:00,,,,,,5,,,,,,1P Meter,,,,,
4838,21713,MTR A  M-F 7:30-18:30   ,,,,,,240,,,,,,120,,,,,,0,,,,,,18:30:00,,,,,,,,,,,,1,,,,,,7:30:00,,,,,,5,,,,,,2P Ticket A,,,,,
4839,21714,MTR M-F  7:30-18:30    ,,,,,,120,,,,,,60,,,,,,0,,,,,,18:30:00,,,,,,,,,,,,1,,,,,,7:30:00,,,,,,5,,,,,,1P Meter,,,,,
4840,21715,MTR A  M-F 7:30-18:30   ,,,,,,240,,,,,,120,,,,,,0,,,,,,18:30:00,,,,,,,,,,,,1,,,,,,7:30:00,,,,,,5,,,,,,2P Ticket A,,,,,
4841,21716,MTR M-F  7:30-18:30    ,,,,,,120,,,,,,60,,,,,,0,,,,,,18:30:00,,,,,,,,,,,,1,,,,,,7:30:00,,,,,,5,,,,,,1P Meter,,,,,
4842,21717,MTR A  M-F 7:30-18:30   ,,,,,,240,,,,,,120,,,,,,0,,,,,,18:30:00,,,,,,,,,,,,1,,,,,,7:30:00,,,,,,5,,,,,,2P Ticket A,,,,,
4843,21718,MTR M-F  7:30-18:30    ,,,,,,120,,,,,,60,,,,,,0,,,,,,18:30:00,,,,,,,,,,,,1,,,,,,7:30:00,,,,,,5,,,,,,1P Meter,,,,,
4844,21719,MTR A  M-F 7:30-18:30   ,,,,,,240,,,,,,120,,,,,,0,,,,,,18:30:00,,,,,,,,,,,,1,,,,,,7:30:00,,,,,,5,,,,,,2P Ticket A,,,,,
4845,21720,MTR M-F  7:30-18:30    ,,,,,,120,,,,,,60,,,,,,0,,,,,,18:30:00,,,,,,,,,,,,1,,,,,,7:30:00,,,,,,5,,,,,,1P Meter,,,,,
4846,21721,MTR A  M-F 7:30-18:30   ,,,,,,240,,,,,,120,,,,,,0,,,,,,18:30:00,,,,,,,,,,,,1,,,,,,7:30:00,,,,,,5,,,,,,2P Ticket A,,,,,
4847,21722,MTR M-F  7:30-18:30    ,,,,,,120,,,,,,60,,,,,,0,,,,,,18:30:00,,,,,,,,,,,,1,,,,,,7:30:00,,,,,,5,,,,,,1P Meter,,,,,
4848,21723,MTR A  M-F 7:30-18:30   ,,,,,,240,,,,,,120,,,,,,0,,,,,,18:30:00,,,,,,,,,,,,1,,,,,,7:30:00,,,,,,5,,,,,,2P Ticket A,,,,,
